image_id,turtle_id,image_location
ID_951538FD,t_id_4Yt5gtJ8,right
ID_954YK01R,t_id_XUqBDHW0,top
ID_95AMXFUN,t_id_Te9YkIiX,left
ID_95M46Q49,t_id_t73j9KKV,right
ID_95OB4U2C,t_id_bG1vZ03n,top
ID_95TPEIVY,t_id_CKMQJzfB,right
ID_95ZKORHF,t_id_zQM4qJxs,right
ID_9607VU5U,t_id_mfJ8pQAw,top
ID_966YP3IB,t_id_ORESqD51,right
ID_96GEZP97,t_id_9KHuJfvT,left
ID_96HP5Q04,t_id_wE0vUunE,left
ID_96KBFYEL,t_id_r4BhqcgH,right
ID_96NUKO3H,t_id_9zEkzWev,left
ID_971RF5B6,t_id_SqCFxLmj,left
ID_973GUG8J,t_id_mUByfFPO,right
ID_9762OIOW,t_id_3Dyoygt9,left
ID_97D6D0TB,t_id_XlTd6iU5,right
ID_97G5IXJ2,t_id_Tr5fIVgA,left
ID_97GEDF5C,t_id_7LK7ZB53,top
ID_97OKP8YI,t_id_PuJu6nk9,top
ID_989WRN6S,t_id_5WnWKm7I,left
ID_98EWU3PP,t_id_UkwhEKp2,left
ID_98JK3QIH,t_id_s5n7laub,top
ID_98NAKYGI,t_id_XlfITu5U,right
ID_98RKVMHI,t_id_VBoy10UC,top
ID_98SJT4WP,t_id_UkwhEKp2,top
ID_98ZFZN9D,t_id_6gm9eboc,left
ID_993XSLRZ,t_id_eLrlvtsj,top
ID_994FEPUE,t_id_JfbSF9IW,right
ID_99EV6MYX,t_id_Fm1eRUoW,top
ID_99HY90JI,t_id_T4SG5zbT,right
ID_99NILEOH,t_id_A9M0w1uZ,top
ID_99NZWNKJ,t_id_UCUKg2zR,top
ID_99XHQICM,t_id_91GGfQCK,top
ID_99YJKIKQ,t_id_thxGwfYS,left
ID_9A00V2K8,t_id_FFUgltSC,right
ID_9A0FPSEO,t_id_ES1owbvW,top
ID_9ACW3ER0,t_id_CLV3cXa3,left
ID_9AG4HHKJ,t_id_m3owqDoC,left
ID_9ANYOGWN,t_id_6p0VYbUJ,left
ID_9APEBC4N,t_id_1bnTOrEH,right
ID_9AWEH8XL,t_id_Cq4qNbXQ,right
ID_9B10H6N2,t_id_hYhds4JP,top
ID_9B69QA0N,t_id_mYBXCbwF,right
ID_9BOHKGA8,t_id_i03i9OrN,right
ID_9BUEZGDI,t_id_V9fhZHJf,top
ID_9C4GM75D,t_id_1bnTOrEH,top
ID_9C6J25JE,t_id_CLiWjoMm,left
ID_9C6NROQ6,t_id_MVjB8yi2,right
ID_9CDZFASV,t_id_OS7u8wMw,left
ID_9CF6WNXI,t_id_63eMFNAV,right
ID_9CHLXX9J,t_id_QbPBB5nW,top
ID_9CXW6PF8,t_id_qlJgCqE1,right
ID_9D0EBZVG,t_id_SLypL1oB,right
ID_9D4TCVPG,t_id_2aOd3P2b,top
ID_9DBEJT6Y,t_id_w0fRHpjr,left
ID_9DFM49BN,t_id_TEhH0yob,right
ID_9DHMR3G6,t_id_SHzPhCnF,left
ID_9DK7OBSE,t_id_WCLFdbn1,top
ID_9DP5MZ3R,t_id_m3owqDoC,left
ID_9DUMXX40,t_id_zxFUnL5e,right
ID_9E2KVPW6,t_id_VY8t1CZu,right
ID_9E551NO1,t_id_Y29Gj8px,right
ID_9E5MY4QH,t_id_iwsrECvs,right
ID_9E5ZYK4G,t_id_etJZzQpK,right
ID_9E83UFZJ,t_id_jWss7W9v,top
ID_9EB50ZH2,t_id_2TDLRrJZ,top
ID_9EK89UQZ,t_id_2gUXVMJS,top
ID_9EMCO0KC,t_id_TDiDN430,right
ID_9EPF5Z68,t_id_3GtzIu5H,top
ID_9ESPR5S5,t_id_pzHJFALC,top
ID_9EZKJYSO,t_id_fcouyYHI,top
ID_9F5JZ40P,t_id_CixN5Be3,top
ID_9FQDC6Q8,t_id_41uv8VAA,left
ID_9FRXNMBX,t_id_inU6ElBb,top
ID_9G0V6STD,t_id_NbWKAzat,right
ID_9G5MU1KE,t_id_CbvwOfdm,right
ID_9G6ADAFO,t_id_beiS5luQ,top
ID_9G7ALHBJ,t_id_CcCIsFFw,top
ID_9G815P9E,t_id_buxNd7Gv,left
ID_9GA7ESTQ,t_id_hzJqH7l4,top
ID_9GB8HQDU,t_id_4YhxwqGO,top
ID_9GDDT2ZY,t_id_cDbDtuRG,right
ID_9GEAWCAM,t_id_7anFBDAi,left
ID_9GHNNF6G,t_id_SLypL1oB,left
ID_9GL4W842,t_id_FFUgltSC,right
ID_9GPKEFPF,t_id_wB8GOUyk,left
ID_9GPLWR05,t_id_R9G8LdiE,left
ID_9GUTL7M5,t_id_evgxMmHu,top
ID_9GYW1W1J,t_id_dGdt52pK,top
ID_9GZIU1S2,t_id_1bnTOrEH,left
ID_9H3B1QMR,t_id_rMF8pIuF,top
ID_9H3WNM3S,t_id_g1JVb7rW,top
ID_9H7AQ0R7,t_id_6PhOOQvE,right
ID_9H7G5BCV,t_id_dBlV8A6e,right
ID_9HAJPU93,t_id_4d3b7gMq,top
ID_9HCFHWB1,t_id_uPQykyW3,top
ID_9HLH11U8,t_id_Gvf26JkN,right
ID_9HZCT068,t_id_VY8t1CZu,top
ID_9I41FHX6,t_id_1ccK1TwP,right
ID_9IA7P79T,t_id_G8G7L2hY,left
ID_9IE4801K,t_id_sMqeAMf3,top
ID_9IGSBSF1,t_id_hVU48nRO,top
ID_9IPENWNM,t_id_lonmuoss,right
ID_9IRL0OSO,t_id_hiKbfs3z,top
ID_9J3HROQP,t_id_MZMhLElj,top
ID_9JDUK9CY,t_id_VccXNYz7,left
ID_9JECI9FF,t_id_u9Lcr8pM,top
ID_9JFP2PY9,t_id_IkxD6kEW,top
ID_9K2YJJ81,t_id_AMzC1Udh,top
ID_9K7SXIVS,t_id_eK9yXCaT,left
ID_9K8RS1V7,t_id_NJhCgyzg,left
ID_9KI1YWIK,t_id_QZcu8URY,right
ID_9KII00N4,t_id_HFaUkTWu,right
ID_9KOA2L0S,t_id_Yg6VA5hq,left
ID_9KPP8AG5,t_id_6yr2C9fj,right
ID_9KSXEFE3,t_id_80O3cONJ,left
ID_9KTL2D7B,t_id_IqFCRBOM,left
ID_9KXQO9C4,t_id_TFFkNeLQ,left
ID_9KY6D8ZP,t_id_8lQ3Qmh6,top
ID_9L1ASVPF,t_id_7ZsG6C46,top
ID_9L7S7JGR,t_id_VcsPKQGH,right
ID_9LHJ04S7,t_id_68NP6sDw,top
ID_9LHRLDXV,t_id_JTHxY3qT,right
ID_9LN7Y9KC,t_id_G8G7L2hY,top
ID_9LNHCNMH,t_id_eb8speoy,left
ID_9LP6792J,t_id_cNjvzvHZ,right
ID_9LURTG7P,t_id_hqdcLXTB,left
ID_9M2Z31OB,t_id_6DYFAx4Y,top
ID_9M7YSKL9,t_id_6pWdNb0L,left
ID_9MI42Z7A,t_id_y3KuT0NP,right
ID_9MK3HSL3,t_id_ZZ6DG3jO,left
ID_9MULMDYA,t_id_i03i9OrN,left
ID_9MXJMZEF,t_id_R1lBOxkZ,left
ID_9N6G4JDG,t_id_4vu2YXDr,top
ID_9NNI5XFT,t_id_ey9W2H0N,top
ID_9NOHRU58,t_id_lQlcmPwt,left
ID_9NZMHWC0,t_id_LOtISOmK,right
ID_9O4CE246,t_id_JFT6UZon,right
ID_9O91CXC7,t_id_7QZGC0CF,right
ID_9O990HJ5,t_id_3M6u302b,top
ID_9OEGM6TG,t_id_raLxnQJx,left
ID_9OEL55DG,t_id_6M82myF7,left
ID_9OL038P8,t_id_KOrrlNwQ,left
ID_9ORKW4LV,t_id_5qfbIGA6,left
ID_9P57K6QK,t_id_dxMD7Rux,right
ID_9P65RCKL,t_id_4dKntPVB,left
ID_9P9S087P,t_id_9l6NAmYv,right
ID_9PH61D5A,t_id_LNRdhOAl,left
ID_9PHS4SOQ,t_id_DcfOR9ox,right
ID_9PJM4JT6,t_id_lonmuoss,right
ID_9PJXNYNH,t_id_L9FxKMEn,left
ID_9PPJXY4C,t_id_6ielDsvh,left
ID_9PSB0MM8,t_id_VA3IuDog,left
ID_9PSBRXK9,t_id_1h4rb8zi,left
ID_9PTG0PCM,t_id_l7rqB0cv,right
ID_9Q7BPQ2N,t_id_wvGItj4U,top
ID_9QH7L83K,t_id_1FEx8AuA,right
ID_9QI5EDEX,t_id_rHN3PLr2,right
ID_9QJA4P7Q,t_id_zqaXahAn,top
ID_9QS63RUL,t_id_mTIDRjEk,right
ID_9QTVP917,t_id_YBC91Qi9,top
ID_9QXAWE5U,t_id_1pAisCFy,left
ID_9R7BHDIZ,t_id_T7sVKj17,right
ID_9R8XMLZ7,t_id_7nXuiuYZ,top
ID_9SENDMSL,t_id_Khh6FDBd,left
ID_9SFA34QX,t_id_f9abc7IG,right
ID_9SFIJ84X,t_id_HDlOXFSE,right
ID_9T4Y8EFS,t_id_qn0YLpC2,left
ID_9T6M9JUO,t_id_KF0ep1Xp,top
ID_9T8OTOCV,t_id_wB8GOUyk,right
ID_9TK6Q7RA,t_id_feLBMCss,right
ID_9TNAV44I,t_id_MNtgog1T,top
ID_9TSRBKUH,t_id_yy3eWzDm,left
ID_9TVJQ5D7,t_id_SHzPhCnF,left
ID_9U1CGYK2,t_id_vSqlJDV7,left
ID_9U6M3HOH,t_id_F6KMJRlJ,right
ID_9U94EDZN,t_id_6tqwFPdK,right
ID_9UBADWG4,t_id_bfWwfYYR,right
ID_9UINXUDA,t_id_FfNsqwwn,right
ID_9UIPNL68,t_id_uNroQnjk,left
ID_9UMH3KN0,t_id_jxKd2rWe,right
ID_9UMXWNSC,t_id_FALj4XeK,top
ID_9UQZI3OO,t_id_QSy1GrdD,left
ID_9US5JBWU,t_id_1RzmvVzd,left
ID_9V3TRRHI,t_id_hOO5852d,left
ID_9VOV9P9J,t_id_5O2vZ8Wj,right
ID_9VTMQRUP,t_id_axPFF8aY,left
ID_9VVSLXAH,t_id_XzIsiwE0,left
ID_9VXWB37V,t_id_KiUQFMnT,top
ID_9W2SPVUN,t_id_XFsKopXL,top
ID_9W34TUUQ,t_id_YlMgX9Mn,left
ID_9W5QZL1R,t_id_IvLblwck,left
ID_9W8RF96M,t_id_WR8Td7kT,right
ID_9W93YYFK,t_id_1drcabyo,right
ID_9W9JUDY7,t_id_hgpgkcv0,left
ID_9WB01DFS,t_id_g572BfeM,left
ID_9WBW1NID,t_id_SrdYWsBp,left
ID_9WNS7S85,t_id_rg18P0IY,right
ID_9WZA4S6K,t_id_MFhC6ovY,top
ID_9X0Q5M4F,t_id_lUd6TTCl,right
ID_9X8M6QRE,t_id_G23jKHiv,right
ID_9XEGANAL,t_id_9zEkzWev,right
ID_9XEGGV6S,t_id_WPx1CGmJ,right
ID_9XJR0HDB,t_id_ydgdWdcM,right
ID_9Y19XATL,t_id_dW7Ao3Hh,right
ID_9Y28SYL0,t_id_2rLw3OPZ,top
ID_9Y6R29OZ,t_id_OVFoSOhl,left
ID_9Y6UQSY3,t_id_D4ywi7RG,right
ID_9YB4CDIB,t_id_xuk7dGLJ,right
ID_9YLICZHN,t_id_ZpvlEQ7L,right
ID_9YMSHF0F,t_id_38UXQfRW,top
ID_9YP0QJZI,t_id_XsDtMInB,right
ID_9YRPTKD5,t_id_jnYBueVL,left
ID_9Z2UNPIV,t_id_GYGjXIqV,right
ID_9Z3C9CZC,t_id_0xJpmSNk,right
ID_9Z5O0A4Y,t_id_G8G7L2hY,right
ID_9Z6QP1KP,t_id_EpCProoA,top
ID_9Z72G94A,t_id_BuieyXtW,top
ID_9ZKXCIEW,t_id_q54K0yqg,right
ID_9ZMID9L2,t_id_dFjPYq0S,left
ID_9ZMZ9NHR,t_id_RHz9RThF,top
ID_9ZPIZHE2,t_id_EsQtfNkH,top
ID_9ZPUDNJU,t_id_rhteKa3r,top
ID_A09MLSIB,t_id_L1mO0n9J,right
ID_A0FZTPHM,t_id_kCmtbVnc,left
ID_A0TFAQ6O,t_id_2BvGTXJ9,top
ID_A0W1U01M,t_id_cXTkwHgs,right
ID_A0Z8WG4L,t_id_U1gh4ghL,top
ID_A12WPLB0,t_id_niVKDxCv,left
ID_A18VK4FX,t_id_6AKSjjR4,right
ID_A1JQ320F,t_id_iU0Zkb2X,top
ID_A1RHIEK3,t_id_uydk7eCE,top
ID_A1XES68J,t_id_jmXJ0JEG,right
ID_A1YTXYD5,t_id_e2RWHg8d,top
ID_A2029ZVP,t_id_fg7irhvN,right
ID_A21QQYMH,t_id_2nidIdEl,top
ID_A258JDE5,t_id_EvCobQzk,top
ID_A26PW3UF,t_id_w7bkUjGQ,right
ID_A2GK9RIB,t_id_01N0gNOT,top
ID_A2IHWG03,t_id_IvLblwck,top
ID_A2UVPWF1,t_id_1bnTOrEH,right
ID_A2YRN4BI,t_id_9xI6LsJ4,right
ID_A3AESD4G,t_id_b0FUXhs3,right
ID_A3CDRPOX,t_id_7uPNzBKq,right
ID_A3HUR7C3,t_id_QGDNoeRc,right
ID_A3VS6J6A,t_id_mYBXCbwF,top
ID_A3XKFAJC,t_id_SvOLGYhe,right
ID_A471G4Q4,t_id_k7EQgmX2,left
ID_A4C8SL2I,t_id_Txdlar7h,left
ID_A4G6E4Y9,t_id_cDmp9ygQ,top
ID_A4MR585I,t_id_yy3eWzDm,top
ID_A4QMPRQO,t_id_qa1llFOW,top
ID_A4R4UEJV,t_id_vAVZTAEk,left
ID_A57B7886,t_id_FCcov576,right
ID_A5B6IEDP,t_id_1SdtykQy,right
ID_A5B8H94I,t_id_T4SG5zbT,top
ID_A5DSSN7A,t_id_9cyNVfJk,top
ID_A5H5SGK0,t_id_ViX4pu6R,right
ID_A5KI3V2M,t_id_MZMhLElj,right
ID_A5LL6Q1N,t_id_K5Jl9B30,right
ID_A5T84XXS,t_id_2vME1bGI,top
ID_A5TZTPL3,t_id_TZSPBtHq,right
ID_A5VJ0BYZ,t_id_xry0Yg2j,right
ID_A5WMC0QM,t_id_UkwhEKp2,left
ID_A5YYJB19,t_id_awLezp50,left
ID_A604NF8C,t_id_ul8jSQ1U,right
ID_A657SCP1,t_id_6iDDaGFJ,right
ID_A69P1WQH,t_id_OAasWDIl,top
ID_A6HRMBQW,t_id_IzPeCD4j,left
ID_A6IPXE88,t_id_ES1owbvW,right
ID_A6LT8U78,t_id_IbEQAUAG,top
ID_A6O5HU8C,t_id_qa1llFOW,top
ID_A6UJZ0O0,t_id_1KmKdA98,right
ID_A781EDGP,t_id_VY58NxL1,right
ID_A79Q8XKC,t_id_7atDQtYj,top
ID_A7MULAGD,t_id_vC4MMoLr,left
ID_A7O3DYDE,t_id_BrCWkP6M,left
ID_A7PE2DP9,t_id_zNa7fQWO,right
ID_A7WTX6HH,t_id_Y3CwlX1o,right
ID_A7XVILRV,t_id_2BvGTXJ9,left
ID_A8NL375H,t_id_6gm9eboc,top
ID_A8PU0FGP,t_id_4jR1fg4s,top
ID_A8UB25SF,t_id_4pwhbQQl,left
ID_A92WD5PC,t_id_7MT8RGc9,top
ID_A96CZ448,t_id_E6qZdQrg,right
ID_A96QTAZH,t_id_lHl6k2rv,left
ID_A98ODG7T,t_id_dFjPYq0S,right
ID_A9EJ016Q,t_id_3DH33U0J,left
ID_A9HS69TQ,t_id_1FEx8AuA,left
ID_A9I6CIKB,t_id_dYntefAu,left
ID_A9MWSVC1,t_id_iCZOIYiW,right
ID_A9RG5O5N,t_id_V4w2lDFX,top
ID_A9T0RIXM,t_id_TRl9nkP4,top
ID_AA0L41G9,t_id_rHN3PLr2,top
ID_AA1DJQWB,t_id_5t2UhDYI,left
ID_AA1USVFJ,t_id_TSo7BxKp,left
ID_AA282HZK,t_id_ydgdWdcM,right
ID_AA3YY8IM,t_id_vf3Q2sAy,left
ID_AAFX48PL,t_id_oKwAsqxx,top
ID_AAJ7PL01,t_id_PTWW39nk,top
ID_AAJA7TYU,t_id_5mZsY0DO,top
ID_AAKVWUHU,t_id_H9fiqHrg,top
ID_AAL7SVE0,t_id_F9myOskD,left
ID_AATZZSVO,t_id_g1JVb7rW,left
ID_AAX1Y2ND,t_id_m3owqDoC,right
ID_AAXQYBEQ,t_id_b2aGCbd8,left
ID_ABA9RGB8,t_id_F6rgL6eu,top
ID_ABANF8QT,t_id_0Ix8EE9I,left
ID_ABDAJUFF,t_id_gPP1O7AZ,top
ID_ABHUUXZF,t_id_8GTBVUIe,left
ID_ABJMW3MI,t_id_FltEvPXm,left
ID_ABL5RG7S,t_id_q4mLwGzn,left
ID_ABMPLW57,t_id_01N0gNOT,right
ID_ABS4N5W3,t_id_igdsOMiU,top
ID_ABTVELH4,t_id_nsnutuoY,top
ID_ABWML959,t_id_t6kJ7qaR,right
ID_ABY1H228,t_id_hiKbfs3z,left
ID_AC5ECL74,t_id_AWdUXIEk,right
ID_AC68PJV3,t_id_6T8MJRFT,top
ID_AC6UBNND,t_id_sIDi8xgN,top
ID_ACA7I4VF,t_id_mnpIeVcR,left
ID_ACE4MRFK,t_id_kTroP2uh,right
ID_ACHF5GSR,t_id_EwG51FDH,right
ID_ACR8671Q,t_id_fSV7CNAn,left
ID_ACYMI3NL,t_id_1h4rb8zi,top
ID_AD2ZG2II,t_id_vC4MMoLr,right
ID_AD389KLD,t_id_pyx6Ny3s,left
ID_AD3XBRME,t_id_lg9a3vdK,top
ID_AD771KCP,t_id_8lQ3Qmh6,left
ID_ADEH5WNF,t_id_urNm2eA0,right
ID_ADG601BA,t_id_jCOo2P1M,top
ID_ADGVONT4,t_id_piXVUDLR,top
ID_ADH7HO66,t_id_EwG51FDH,left
ID_ADU4KXSW,t_id_vtGkKPFs,right
ID_AE0CP39H,t_id_bsykIK6j,top
ID_AEJSMY6W,t_id_XhBMdxhW,top
ID_AEN2LD3Z,t_id_9l6NAmYv,left
ID_AENNWVUU,t_id_42RKRAV4,top
ID_AEP120C3,t_id_Q77brSht,right
ID_AERJP6GY,t_id_luHhKHYa,right
ID_AERMFXCB,t_id_IkxD6kEW,right
ID_AEVEAZ1U,t_id_uBM7n8U0,top
ID_AEVVMRZN,t_id_Z3CirQzc,right
ID_AFMUVCX8,t_id_xBeqoq4x,top
ID_AFQP9H0B,t_id_rLZJsnke,right
ID_AFQXLQ57,t_id_Fm1eRUoW,top
ID_AFX9XPXK,t_id_KfuJyhMz,left
ID_AG76HSKM,t_id_6PhOOQvE,top
ID_AG7VXGKN,t_id_7bJRewUc,top
ID_AGFP4BOG,t_id_gOdTl4HE,left
ID_AGHAV9B8,t_id_LpcTQPoL,top
ID_AGI91FXV,t_id_jmfZG8Mw,left
ID_AGOF0M3K,t_id_KIpZNtAc,top
ID_AGTIC81W,t_id_DpXF6VfL,left
ID_AGV5QZM6,t_id_wMdcJcey,top
ID_AGWU8JBR,t_id_7p36mHsZ,right
ID_AH52UMR3,t_id_2IDIsx5k,left
ID_AH5Q81VV,t_id_xFa3qNZB,right
ID_AH9RPC39,t_id_XjhKCrZQ,top
ID_AHRWZQ49,t_id_zO7BcMzw,top
ID_AHS24UTM,t_id_LJGlGfhD,left
ID_AI59J8AK,t_id_BrCWkP6M,top
ID_AIP77E2O,t_id_yUkzjSy0,top
ID_AIR3R4KJ,t_id_6lV7RN8m,left
ID_AIZDDDMB,t_id_h5N2bPBf,left
ID_AJ8JNEDF,t_id_7Qo68L4D,left
ID_AJKCWEMF,t_id_6MBlbQiB,top
ID_AJQCY06J,t_id_v0DvD7VU,right
ID_AJS6VS6G,t_id_3KOIPCGp,left
ID_AJUI85IV,t_id_OVFoSOhl,right
ID_AJUQNE8K,t_id_6BMch1E4,left
ID_AK0OF9QJ,t_id_GYLDeXNi,right
ID_AKDML18H,t_id_dKRrqz3X,left
ID_AKG35KWU,t_id_f7daIlKu,right
ID_AKHQ54KC,t_id_NG1uFfwn,left
ID_AKKFQFJ6,t_id_m0a1kc6I,right
ID_AKNKBD3Q,t_id_McqnzBM2,right
ID_AKO3I9D5,t_id_OZxt28ks,left
ID_AKS4JFUN,t_id_TZSPBtHq,top
ID_AKVRAG1T,t_id_zA6mH5Wu,right
ID_AKWSAFKE,t_id_qa1llFOW,right
ID_AL17JLAI,t_id_XlTd6iU5,top
ID_ALC87ESJ,t_id_CLV3cXa3,top
ID_ALHRHXVM,t_id_AWdUXIEk,left
ID_ALJ0219V,t_id_wyyT4dmn,right
ID_ALX79YNI,t_id_Cq4qNbXQ,top
ID_ALXKBXOO,t_id_6MBlbQiB,top
ID_AM076UFK,t_id_6TKvZ9if,right
ID_AM8JJ430,t_id_20nBIssG,top
ID_AMDGSWHH,t_id_PVV39Hze,right
ID_AMDUJDB1,t_id_vhD49jny,left
ID_AMF4FD04,t_id_asY31XSP,top
ID_AMKVOR7Z,t_id_p1abchm1,right
ID_AMMI879E,t_id_iRpSEAdV,left
ID_AMOVZGQN,t_id_dhefhvCx,right
ID_AMRSTL45,t_id_dOCheY4G,left
ID_AMW27ZJQ,t_id_f9abc7IG,top
ID_ANDKIQEI,t_id_F9myOskD,left
ID_ANDQ099Y,t_id_JB4GvbD0,right
ID_ANHZEACX,t_id_SUf2DTHt,left
ID_ANI34RQT,t_id_Lp9X6wvR,left
ID_ANMOSTSV,t_id_in7vK5UR,left
ID_ANSPO9MN,t_id_XuGAJcyg,top
ID_AO8QCS5W,t_id_cp5yZSRz,top
ID_AOE8P9YS,t_id_yuID3rEu,left
ID_AP4MOVAE,t_id_lSXpOZeQ,left
ID_APP3LC2K,t_id_gyBOd4nm,left
ID_APPYZPTK,t_id_LKX772kO,top
ID_APT3RZ4O,t_id_EErHQHcQ,top
ID_APV66EPX,t_id_1ZMwf8FL,right
ID_APWRYV1A,t_id_4OLOhSmx,right
ID_AQBK86JL,t_id_PYlDufPY,right
ID_AQCGJED9,t_id_h7qEJSXG,left
ID_AQH2OFJH,t_id_9EJFzFz1,left
ID_AQM3PJUL,t_id_EErHQHcQ,top
ID_AQMEM32F,t_id_vWx3Ai9w,right
ID_AR60S7MC,t_id_LyqXL5qY,left
ID_ARB2810I,t_id_wTiD4YZw,left
ID_ARGLO1NM,t_id_rQRDyWog,left
ID_ARHK7RI0,t_id_8lQ3Qmh6,top
ID_ARO361TS,t_id_kTroP2uh,left
ID_ARW255TI,t_id_EThD9Nkc,right
ID_ARW5WJFC,t_id_EpCProoA,right
ID_AS1PDQZU,t_id_m1dKoqil,left
ID_AS3TKZB3,t_id_zdrCq0wy,top
ID_AS66TCJ3,t_id_L9FxKMEn,right
ID_ASEW1OJH,t_id_CRENgVYW,right
ID_ASLAM6SV,t_id_l6RlfBso,top
ID_ASOZMW09,t_id_dEoHVMgR,left
ID_ASRMJL18,t_id_PYTtNGGY,right
ID_ASVVH9DN,t_id_XJEpPyQN,left
ID_ASZU6DTN,t_id_kblKtciT,top
ID_AT60344N,t_id_gNqDF9gd,right
ID_ATA7VAPG,t_id_vzwWHW1n,left
ID_ATAXDJQ3,t_id_sde0e8ju,top
ID_ATK2BZFQ,t_id_SqgbJuEY,top
ID_ATLX159D,t_id_UkwhEKp2,top
ID_AU1DVSUJ,t_id_Bva09pRD,right
ID_AU6RCQYU,t_id_pRIKaLXT,top
ID_AUDMFCFZ,t_id_N6qzKL18,top
ID_AUU2JT4E,t_id_9ghqXTak,right
ID_AUV8WH5L,t_id_7p36mHsZ,top
ID_AV29SRY4,t_id_42RKRAV4,left
ID_AV4D8DGL,t_id_2nidIdEl,left
ID_AV6HQWYE,t_id_57355PQT,right
ID_AV9WSL6J,t_id_gzoA9TQR,top
ID_AVAO66Z5,t_id_GVPngzdK,right
ID_AVKTBN8N,t_id_HLzUybFZ,left
ID_AVM9DYIO,t_id_gxH3mUoy,left
ID_AVNMCC7Y,t_id_Z7qtQzuM,top
ID_AVPPIE32,t_id_vtGkKPFs,left
ID_AVR4YSIZ,t_id_wmrX6CKv,left
ID_AVSFD4GI,t_id_VcsPKQGH,top
ID_AVURSWAA,t_id_v4PbE6Pw,left
ID_AW42L5BO,t_id_vzwWHW1n,top
ID_AW6ON1LX,t_id_cp5yZSRz,right
ID_AW827R4V,t_id_d5LuxuWe,right
ID_AWECKC53,t_id_Z8rwgnqE,top
ID_AWI19GAX,t_id_iENoeB3v,right
ID_AWTXJGAM,t_id_zO7BcMzw,left
ID_AWUYIZMY,t_id_KPR9uG0j,top
ID_AX3TM172,t_id_hRqnvc5Q,right
ID_AX4927SL,t_id_gNqDF9gd,left
ID_AX6KNHCZ,t_id_okiZ8bGJ,right
ID_AX85CBCZ,t_id_hWS5v0GV,top
ID_AXCMJUYF,t_id_G44kaczh,left
ID_AXD1AJL9,t_id_ZTw0Qvue,right
ID_AXGFMWZR,t_id_aoBt6HHk,left
ID_AXI1MDZ1,t_id_qQhyXpvS,left
ID_AXL2XWHX,t_id_LE9Zy3Hz,left
ID_AXSBKUP1,t_id_mYBXCbwF,left
ID_AXYHK1FO,t_id_WPDWl5bk,top
ID_AY0DIBV1,t_id_IyRxZWB7,right
ID_AY4PAPY0,t_id_9cyNVfJk,left
ID_AYCC0FBX,t_id_q12dgGbI,right
ID_AYEKWDFT,t_id_fZYxjSFy,top
ID_AYFSNXJR,t_id_DNZbftiw,right
ID_AYNKZTMP,t_id_u8LFgq59,left
ID_AYON9AE0,t_id_6DYFAx4Y,left
ID_AYPI42MD,t_id_mYMZi99k,left
ID_AYSRFYY6,t_id_oBnIf8at,top
ID_AYVPB7I6,t_id_F1lghmJE,top
ID_AYXFYTH0,t_id_bWLumuiE,top
ID_AZ5Q9B9A,t_id_o7NmvcRI,right
ID_AZB5UIGQ,t_id_2sQraPCr,right
ID_AZI4BSHF,t_id_PSfGhrxH,right
ID_AZOKFVOF,t_id_T78hMnU6,right
ID_B07HRI57,t_id_xQJVRBgd,left
ID_B0B5M9FA,t_id_j4sbJTuy,left
ID_B0NYUUHP,t_id_VoLqtXmJ,left
ID_B0QEY41H,t_id_agoOtTJW,right
ID_B0Z7F0ZS,t_id_QSy1GrdD,top
ID_B102P0SB,t_id_5t2UhDYI,left
ID_B14D2GGC,t_id_DBw2JS90,top
ID_B16CK2LA,t_id_eb8speoy,left
ID_B1C6LCOA,t_id_vhD49jny,top
ID_B1IIP7ZO,t_id_xxURmd3p,left
ID_B1J03S9S,t_id_McqnzBM2,top
ID_B1LCUWAW,t_id_yM2QGiiI,top
ID_B1T212Z0,t_id_lSXpOZeQ,right
ID_B22RY2OZ,t_id_vtGkKPFs,right
ID_B2B6R1H5,t_id_w0Sm6J0m,top
ID_B2E16P3Z,t_id_gOdTl4HE,right
ID_B2ERNVNA,t_id_sd6xauZv,left
ID_B2HR45F9,t_id_j4sbJTuy,right
ID_B2TTB0XJ,t_id_V4w2lDFX,left
ID_B2Z0U4ZZ,t_id_XIDyg8zY,left
ID_B31HNG3N,t_id_gsqjftTa,right
ID_B341545L,t_id_TZSPBtHq,left
ID_B3AZLO30,t_id_U1gh4ghL,top
ID_B3EG3TUY,t_id_TFFkNeLQ,top
ID_B3IIV169,t_id_VaaUqKiw,top
ID_B3J15ZPH,t_id_KBesJDTJ,right
ID_B3KQE04B,t_id_TeQFNMWD,left
ID_B3KS8M1U,t_id_9lpEv7Xz,top
ID_B3L8KV5V,t_id_0BOenVGi,left
ID_B3PYAD54,t_id_FWoeJMq4,right
ID_B3S9HHXU,t_id_HW2wmmnH,right
ID_B3WHGNX0,t_id_t6DLA0za,right
ID_B3WPP3HD,t_id_7e724qSs,right
ID_B3Y2EQMN,t_id_J0C1PREw,left
ID_B3YGQD2I,t_id_WbQjW8Bx,left
ID_B49LGFYX,t_id_OpqNDYHN,top
ID_B4AMSABZ,t_id_XN39nRhf,right
ID_B4CFDRKK,t_id_DstzmGfc,top
ID_B4D7DOIY,t_id_tIvZeXce,right
ID_B4E5C3RN,t_id_sOqa7Egd,left
ID_B4GGQYFT,t_id_PQ8CA3j6,left
ID_B4LXGGLK,t_id_TDt3UTec,left
